Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
d_DXCCSR_CIR018,1,2.164609294166,1.799897557173,2.529321031158,11.632628804742,0.000000000000,Gee,Cardiac arrest and ventricular fibrillation,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_CIR019,1,0.551154005964,0.317066271865,0.785241740062,4.614688615725,0.000003936851,Gee,Heart failure,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_DIG004,1,-0.251305333091,-0.374021360528,-0.128589305653,-4.013733269123,0.000059765881,Gee,Esophageal disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_DIG025,1,0.740480679971,0.461681951712,1.019279408229,5.205602884408,0.000000193368,Gee,Other specified and unspecified gastrointestinal disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_END008,1,0.768296319043,0.446354834220,1.090237803867,4.677350343977,0.000002906055,Gee,Malnutrition,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_END010,1,-0.540922784845,-0.720947670407,-0.360897899282,-5.889125680599,0.000000003882,Gee,Disorders of lipid metabolism,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_END011,1,0.692619645270,0.455511551955,0.929727738585,5.725277196299,0.000000010326,Gee,Fluid and electrolyte disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_FAC009,1,-0.379103641142,-0.573849204072,-0.184358078211,-3.815385941867,0.000135970251,Gee,"Implant, device or graft related encounter",v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_FAC022,1,-0.351836547152,-0.506766051110,-0.196907043193,-4.450972495504,0.000008548229,Gee,Acquired absence of limb or organ,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_FAC026,1,-0.849482611678,-1.058526394194,-0.640438829162,-7.964624942886,0.000000000000,Gee,Personal history of nicotine dependence,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_FAC027,1,-0.240678496708,-0.383635241199,-0.097721752216,-3.299747675976,0.000967717938,Gee,Personal history of malignant neoplasm,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_GEN002,1,0.545288993825,0.263126011403,0.827451976247,3.787693126465,0.000152052487,Gee,Acute and unspecified renal failure,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_GEN003,1,0.883418320270,0.602234497813,1.164602142726,6.157779903148,0.000000000738,Gee,Chronic kidney disease,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_GEN012,1,-0.398316262123,-0.559884711461,-0.236747812784,-4.831918183374,0.000001352238,Gee,Hyperplasia of prostate,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_MBD002,1,-0.416219050894,-0.593648619916,-0.238789481872,-4.597736183036,0.000004271063,Gee,Depressive disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_MBD024,1,-0.442391412137,-0.549174728674,-0.335608095600,-8.119912950580,0.000000000000,Gee,Tobacco-related disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_MUS025,1,0.710717540802,0.453592572126,0.967842509478,5.417524366944,0.000000060430,Gee,Other specified connective tissue disease,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_NVS016,1,-0.409278531088,-0.572538293203,-0.246018768973,-4.913465327807,0.000000894806,Gee,Sleep wake disorders,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_NVS019,1,-0.543091356352,-0.739012488476,-0.347170224228,-5.432999938419,0.000000055414,Gee,Nervous system pain and pain syndromes,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_RSP008,1,0.101304185173,-0.092702893103,0.295311263450,1.023429434568,0.306104848276,Gee,Chronic obstructive pulmonary disease and bronchiectasis,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_RSP012,1,0.739528280726,0.439333672219,1.039722889232,4.828363850308,0.000001376594,Gee,Respiratory failure; insufficiency; arrest,v2025,"HCUP 2020, 2021 2022"
d_DXCCSR_SYM003,1,1.845120087165,1.346143425370,2.344096748960,7.247571269131,0.000000000000,Gee,Shock,v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR007,1,0.890371141807,0.558699361274,1.222042922341,5.261512957202,0.000000142875,Gee,"Embolectomy, endarterectomy, and related vessel procedures (non-endovascular; excluding carotid)",v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR008,1,0.683258397695,0.485663899686,0.880852895704,6.777323584964,0.000000000012,Gee,Angioplasty and related vessel procedures (endovascular; excluding carotid),v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR010,1,0.670338791860,0.518137853756,0.822539729963,8.632271954802,0.000000000000,Gee,Ligation and embolization of vessels,v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR012,1,0.611217518039,0.317446305922,0.904988730157,4.077881945756,0.000045447831,Gee,Vessel repair and replacement,v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR014,1,0.734682687653,0.358655780974,1.110709594331,3.829384499592,0.000128464159,Gee,Peripheral arterial bypass procedures,v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_CAR029,1,0.426569538738,0.263897970422,0.589241107055,5.139563978394,0.000000275377,Gee,"Cardiovascular device procedures, NEC",v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_GIS024,1,1.206445259154,0.803240727511,1.609649790797,5.864490777487,0.000000004505,Gee,Other peritoneal cavity procedures,v2025,"HCUP 2020, 2021 2022"
d_IQ11_PRCCSR_MST030,1,1.146533523252,0.816011276005,1.477055770500,6.798829523146,0.000000000011,Gee,"Musculoskeletal procedures, NEC",v2025,"HCUP 2020, 2021 2022"
IQ11s0,1,4.498359356588,4.212464112732,4.784254600444,30.838646385057,0.000000000000,Gee,IQ11 Open Repair of Ruptured AAA Diagnosis Stratum,v2025,"HCUP 2020, 2021 2022"
IQ11s1,1,2.420016805984,2.139632925827,2.700400686141,16.916613676419,0.000000000000,Gee,IQ11 Open Repair of Unruptured AAA Diagnosis Stratum,v2025,"HCUP 2020, 2021 2022"
IQ11s2,1,3.466171040593,3.207289429174,3.725052652012,26.241996743549,0.000000000000,Gee,IQ11 Endovascular Repair of Ruptured AAA Diagnosis Stratum,v2025,"HCUP 2020, 2021 2022"
IQ11s0_TRNSFER,1,-1.176376734912,-1.508902490082,-0.843850979742,-6.933766773940,0.000000000004,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_CIR008,1,-0.104255410099,-0.568153699092,0.359642878894,-0.440477694865,0.659591163744,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Hypertension with complications and secondary hypertension,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_CIR019,1,-0.508007963059,-0.889118621520,-0.126897304597,-2.612567477050,0.008986495066,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Heart failure,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_DIG025,1,-0.496040267585,-0.822140332435,-0.169940202734,-2.981358068094,0.002869730358,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Other specified and unspecified gastrointestinal disorders,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_END008,1,-2.045367916700,-2.502497449189,-1.588238384210,-8.769609414713,0.000000000000,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Malnutrition,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_END010,1,0.330931722936,0.071231229075,0.590632216797,2.497547265520,0.012505579260,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Disorders of lipid metabolism,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_END011,1,-0.533419443006,-0.838233077916,-0.228605808096,-3.429908564473,0.000603784676,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Fluid and electrolyte disorders,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_FAC009,1,0.671706254213,0.363309012634,0.980103495793,4.268909993181,0.000019643051,Gee,"Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Implant, device or graft related encounter",v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_FAC026,1,0.508116804599,0.214276703699,0.801956905499,3.389226432692,0.000700901067,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Personal history of nicotine dependence,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_GEN002,1,-0.398444546778,-0.750663605903,-0.046225487653,-2.217191095397,0.026610035828,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Acute and unspecified renal failure,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_GEN003,1,-0.957924167792,-1.369405906225,-0.546442429359,-4.562770819286,0.000005048291,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Chronic kidney disease,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_RSP008,1,0.201591951962,-0.075723420452,0.478907324376,1.424778446214,0.154221254650,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Chronic obstructive pulmonary disease and bronchiectasis,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_RSP012,1,-0.800976027620,-1.178338610893,-0.423613444347,-4.160147921923,0.000031804154,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Respiratory failure; insufficiency; arrest,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_DXCCSR_SYM003,1,-1.449649703648,-1.987062974842,-0.912236432455,-5.286920442138,0.000000124393,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Shock,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_IQ11_PRCCSR_CAR007,1,-1.140640817656,-1.547701415721,-0.733580219590,-5.492093640420,0.000000039720,Gee,"Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Embolectomy, endarterectomy, and related vessel procedures (non-endovascular; excluding carotid)",v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_IQ11_PRCCSR_CAR008,1,-0.753465588778,-1.295373440619,-0.211557736938,-2.725122753951,0.006427758426,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Angioplasty and related vessel procedures (endovascular; excluding carotid),v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_IQ11_PRCCSR_CAR012,1,-0.491194114899,-0.834234435721,-0.148153794076,-2.806442030813,0.005009192456,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Vessel repair and replacement,v2025,"HCUP 2020, 2021 2022"
IQ11s0_d_IQ11_PRCCSR_CAR014,1,-0.635425046356,-1.070811113397,-0.200038979316,-2.860473267321,0.004230092147,Gee,Interaction between IQ11 Open Repair of Ruptured AAA Diagnosis Stratum and Peripheral arterial bypass procedures,v2025,"HCUP 2020, 2021 2022"
IQ11s1_TRNSFER,1,-0.475167898897,-0.861649162864,-0.088686634931,-2.409720872083,0.015964729421,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_CIR008,1,0.179756523720,-0.240643007768,0.600156055207,0.838051153935,0.402001974569,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Hypertension with complications and secondary hypertension,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_CIR019,1,-0.296771544450,-0.643243099508,0.049700010607,-1.678814697105,0.093188163353,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Heart failure,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_DIG025,1,-0.374053264533,-0.743624257640,-0.004482271426,-1.983735034565,0.047285385769,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Other specified and unspecified gastrointestinal disorders,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_END008,1,-0.472776664409,-0.898187720896,-0.047365607921,-2.178187945144,0.029392047182,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Malnutrition,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_END010,1,-0.118095589082,-0.369326917039,0.133135738875,-0.921314643426,0.356886178074,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Disorders of lipid metabolism,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_END011,1,-0.198472809973,-0.517500833404,0.120555213457,-1.219327240519,0.222720013480,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Fluid and electrolyte disorders,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_FAC009,1,0.218856186213,-0.056614565296,0.494326937722,1.557153492421,0.119434047279,Gee,"Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Implant, device or graft related encounter",v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_FAC026,1,0.154346461823,-0.139429568965,0.448122492610,1.029741961939,0.303131151843,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Personal history of nicotine dependence,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_GEN002,1,-0.263825839041,-0.629213857855,0.101562179774,-1.415178156056,0.157016267447,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Acute and unspecified renal failure,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_GEN003,1,-0.767556081119,-1.151687682464,-0.383424479775,-3.916320005553,0.000089910887,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Chronic kidney disease,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_RSP008,1,-0.084416979766,-0.341796307171,0.172962347640,-0.642841993924,0.520326631215,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Chronic obstructive pulmonary disease and bronchiectasis,v2025,"HCUP 2020, 2021 2022"
IQ11s1_d_DXCCSR_RSP012,1,-0.263754310872,-0.729160848299,0.201652226556,-1.110747074877,0.266677233199,Gee,Interaction between IQ11 Open Repair of Unruptured AAA Diagnosis Stratum and Respiratory failure; insufficiency; arrest,v2025,"HCUP 2020, 2021 2022"
