VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-8.918347823702,0.034629486425,66324.916350035,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,1.264788300327,0.039393535385,1030.8269453271,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,0.526438494606,0.041764626146,158.88323751156,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,0.057251189404,0.043327399726,1.745998135677,0.186380614407,Age 10-14,v2023,"HCUP 2019, 2020"
FAGECAT2,1,-0.714647635331,0.049252345566,210.53780277121,0.000000000000,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.835563462981,0.051869242389,259.50102224319,0.000000000000,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.259570155847,0.052013276897,24.904686794989,0.000000602358,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.063821657101,0.059448780394,1.152524732205,0.283021257802,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,-0.325227156523,0.065068210489,24.982498982849,0.000000578531,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,-0.368002813610,0.067923092903,29.354005507479,0.000000060292,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,0.169545120238,0.076984962712,4.850190334129,0.027643081783,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.338573393806,0.080882037202,17.522718769904,0.000028389502,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
