VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-6.951847058115,0.010725637065,420101.49170704,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.179571580264,0.016089550016,124.56252773855,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.512248574323,0.024378208136,3848.0686048234,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,-2.175170571796,0.031926426277,4641.7957013604,0.000000000000,Age 10-14,v2023,"HCUP 2019, 2020"
AGECAT4,1,-2.260729134797,0.041951641669,2904.0169140445,0.000000000000,Age 15-17,v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.102352894948,0.035768177871,8.188542895213,0.004215576907,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.129813513505,0.046414585990,7.822234785906,0.005160734341,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.553483755514,0.055513977321,99.404276987802,0.000000000000,"Female,Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020,1,-0.956733776803,0.020542508808,2169.0784003242,0.000000000000,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.012376409164,0.030899020051,0.160435290519,0.688756071301,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.150364165914,0.044498344253,11.418288082855,0.000727246746,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,0.238799619267,0.055871990803,18.267493759925,0.000019195493,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_AGE4,1,0.671851826450,0.064696975757,107.83979260357,0.000000000000,"Year >=2020, Age 15-17",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,-0.037216833611,0.065862676303,0.319300863774,0.572028103413,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.089186789863,0.080502044737,1.227403173739,0.267912653982,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE4,1,-0.106743471784,0.087297110002,1.495143630031,0.221420108421,"Year >=2020, Female, Age 15-17",v2023,"HCUP 2019, 2020"
