VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-7.967895018223,0.021535259580,136894.81044207,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,0.144059798825,0.029695414693,23.534599866661,0.000001226875,Female,v2023,"HCUP 2019, 2020"
AGECAT2,1,-1.096662085416,0.039135347960,785.24875922299,0.000000000000,Age 5-9,v2023,"HCUP 2019, 2020"
AGECAT3,1,-0.147401377428,0.028026958224,27.659934762740,0.000000144627,Age 10-14,v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.030008915213,0.053737437812,0.311850670306,0.576546754347,"Female,Age 5-9",v2023,"HCUP 2019, 2020"
FAGECAT3,1,-0.067107842206,0.038914218608,2.973924376778,0.084616357222,"Female,Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020,1,0.025630605856,0.030029173557,0.728502395729,0.393369051427,"Year indicator, =1 for year >=2020; =0 otherwise",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE,1,-0.173522883206,0.042349140552,16.788979865912,0.000041775203,"Year >=2020, Female",v2023,"HCUP 2019, 2020"
YEAR2020_AGE2,1,0.130795396041,0.053738315006,5.924024212611,0.014935807209,"Year >=2020, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_AGE3,1,0.088378043123,0.038750442985,5.201581637760,0.022566346055,"Year >=2020, Age 10-14",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE2,1,0.131874137187,0.074571176304,3.127355662624,0.076988525524,"Year >=2020, Female, Age 5-9",v2023,"HCUP 2019, 2020"
YEAR2020_FEMALE_AGE3,1,0.110773165849,0.054699190747,4.101165858957,0.042853653623,"Year >=2020, Female, Age 10-14",v2023,"HCUP 2019, 2020"
