VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-6.941710955348,0.023438443852,87715.330480741,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.282582338021,0.031171414070,82.182059337520,0.000000000000,Female,v2025,HCUP 2022
AGECAT2,1,0.741417491868,0.024616572617,907.13199385810,0.000000000000,Age 5-9,v2025,HCUP 2022
AGECAT3,1,-0.109700704892,0.025996192792,17.807351778707,0.000024443694,Age 10-14,v2025,HCUP 2022
AGECAT4,1,0.241999460690,0.026312980046,84.584098217246,0.000000000000,Age 15-17,v2025,HCUP 2022
AGECAT5,1,1.445744036143,0.023835315667,3679.0950074234,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT6,1,1.987955221300,0.023758011658,7001.5309537274,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT7,1,2.040064455245,0.023728719503,7391.6121886471,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT8,1,1.837882148188,0.023808451821,5958.9948125187,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT9,1,1.640345460802,0.023907967130,4707.4459497929,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT10,1,1.358746314906,0.024117603195,3174.0112922383,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT11,1,1.140580249942,0.024233609634,2215.2129352142,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT12,1,0.942255786904,0.024408128366,1490.2827324302,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT13,1,0.625812425764,0.024768122867,638.41366915785,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT14,1,0.257539803125,0.025631533377,100.95772196171,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT15,1,-0.025793441707,0.027019650499,0.911295313022,0.339770967520,Age 70-74,v2025,HCUP 2022
AGECAT16,1,-0.116735636799,0.028873362163,16.346026432986,0.000052766680,Age 75-79,v2025,HCUP 2022
AGECAT17,1,-0.096411565867,0.032203754903,8.962831827947,0.002755274862,Age 80-84,v2025,HCUP 2022
FAGECAT2,1,0.133021336520,0.033121384866,16.129675854876,0.000059149896,"Female,Age 5-9",v2025,HCUP 2022
FAGECAT3,1,0.349428682937,0.034961960841,99.890810848204,0.000000000000,"Female,Age 10-14",v2025,HCUP 2022
FAGECAT4,1,0.529108592594,0.035098360538,227.25631864206,0.000000000000,"Female,Age 15-17",v2025,HCUP 2022
FAGECAT5,1,0.429717074164,0.031738297009,183.31499029949,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT6,1,0.386978175274,0.031634654205,149.63967686671,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT7,1,0.377150169307,0.031592275717,142.51703944857,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT8,1,0.390928699882,0.031704563083,152.03779595022,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT9,1,0.342486735426,0.031859542207,115.56024382972,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT10,1,0.331039002225,0.032164672607,105.92538671460,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT11,1,0.298333418181,0.032352381274,85.033744525115,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT12,1,0.194253907045,0.032669297227,35.355740758091,0.000000002747,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT13,1,0.170213749585,0.033221553842,26.251214135159,0.000000299766,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT14,1,0.189451888639,0.034443525627,30.253991436110,0.000000037901,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT15,1,0.229204397275,0.036292667541,39.884863477586,0.000000000269,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT16,1,0.209073902750,0.038843872875,28.970407507719,0.000000073492,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT17,1,0.152415550546,0.043276259253,12.403924972006,0.000428432382,"Female,Age 80-84",v2025,HCUP 2022
