VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.643022307793,0.003495774956,1764065.0959819,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,0.055041503050,0.004815448774,130.64928438313,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,2.629161412912,0.003671446998,512814.11835997,0.000000000000,Age 0-4,v2025,HCUP 2022
AGECAT2,1,1.806893049391,0.003795575079,226625.99378767,0.000000000000,Age 5-9,v2025,HCUP 2022
AGECAT3,1,1.063097785881,0.004045243092,69064.866612200,0.000000000000,Age 10-14,v2025,HCUP 2022
AGECAT4,1,0.776325755408,0.004579181056,28741.693803371,0.000000000000,Age 15-17,v2025,HCUP 2022
AGECAT5,1,0.770594388275,0.004005540100,37010.888949501,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT6,1,0.676317844332,0.004239654569,25447.243514342,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT7,1,0.685953908335,0.004203391492,26631.166397398,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT8,1,0.585314049026,0.004301095254,18519.095672393,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT9,1,0.475997254447,0.004418238176,11606.750467455,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT10,1,0.316991752059,0.004645866421,4655.4587953833,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT11,1,0.202704559925,0.004702396000,1858.1836664448,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT12,1,0.126417076368,0.004788536902,696.95671593543,0.000000000000,Age 55-59,v2025,HCUP 2022
FAGECAT1,1,-0.178483082367,0.005088702894,1230.2119029635,0.000000000000,"Female,Age 0-4",v2025,HCUP 2022
FAGECAT2,1,-0.082412249551,0.005264798084,245.03047305757,0.000000000000,"Female,Age 5-9",v2025,HCUP 2022
FAGECAT3,1,-0.002600831522,0.005610184060,0.214916728237,0.642940716367,"Female,Age 10-14",v2025,HCUP 2022
FAGECAT4,1,0.234182030255,0.006236849851,1409.8618408541,0.000000000000,"Female,Age 15-17",v2025,HCUP 2022
FAGECAT5,1,0.879898797533,0.005355132284,26997.592732588,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT6,1,0.797063740260,0.005621182398,20106.234819838,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT7,1,0.686934297787,0.005602941961,15031.355763648,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT8,1,0.246345980019,0.005853868143,1770.9450575447,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT9,1,0.184767744503,0.006027734425,939.60235275375,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT10,1,0.158196578065,0.006334224093,623.74535218266,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT11,1,0.118737133842,0.006433154792,340.66312037897,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT12,1,0.055017795230,0.006576049336,69.996486267778,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
