VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-6.559712008093,0.023609672051,77195.082677019,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.284972720324,0.031171435966,83.578189247586,0.000000000000,Female,v2025,HCUP 2022
AGECAT2,1,0.738158260211,0.024617716274,899.09057273421,0.000000000000,Age 5-9,v2025,HCUP 2022
AGECAT3,1,-0.109222551975,0.025997128303,17.651185702020,0.000026534980,Age 10-14,v2025,HCUP 2022
AGECAT4,1,0.245228409812,0.026314122205,86.848793454764,0.000000000000,Age 15-17,v2025,HCUP 2022
AGECAT5,1,1.429152888420,0.023836544357,3594.7673872473,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT6,1,1.983067698515,0.023759221298,6966.4363863705,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT7,1,2.039106917378,0.023729874901,7383.9559710151,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT8,1,1.847412499837,0.023809535103,6020.4080030748,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT9,1,1.652711956418,0.023909049053,4778.2594992369,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT10,1,1.370402768311,0.024118698002,3228.4103825055,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT11,1,1.153028746861,0.024234658318,2263.6353534436,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT12,1,0.952212367572,0.024409137444,1521.8181874563,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT13,1,0.631979881635,0.024769075155,651.00889816389,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT14,1,0.256963324349,0.025632450623,100.49906594175,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT15,1,-0.029231138052,0.027020472119,1.170322573691,0.279334970222,Age 70-74,v2025,HCUP 2022
AGECAT16,1,-0.118413929481,0.028874061881,16.818599172683,0.000041128226,Age 75-79,v2025,HCUP 2022
AGECAT17,1,-0.099663311068,0.032204508659,9.577171572731,0.001970116843,Age 80-84,v2025,HCUP 2022
FAGECAT2,1,0.135171353556,0.033121723856,16.654954911275,0.000044833044,"Female,Age 5-9",v2025,HCUP 2022
FAGECAT3,1,0.351474235785,0.034962117514,101.06284834640,0.000000000000,"Female,Age 10-14",v2025,HCUP 2022
FAGECAT4,1,0.531089478625,0.035098841281,228.95484424920,0.000000000000,"Female,Age 15-17",v2025,HCUP 2022
FAGECAT5,1,0.430866151735,0.031738530420,184.29397100700,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT6,1,0.388496336252,0.031634964668,150.81312793656,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT7,1,0.378943422311,0.031592574403,143.87280540415,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT8,1,0.393083038245,0.031704883996,153.71500776711,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT9,1,0.343182945357,0.031859874613,116.02812387196,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT10,1,0.331300530320,0.032165030041,106.09046169865,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT11,1,0.298130671184,0.032352715900,84.916449541075,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT12,1,0.193225959521,0.032669625715,34.981838246724,0.000000003328,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT13,1,0.167881675492,0.033221869933,25.536327684990,0.000000434131,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT14,1,0.188189016808,0.034443850160,29.851431628724,0.000000046645,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT15,1,0.229721234885,0.036292894698,40.064439111426,0.000000000246,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT16,1,0.208663940983,0.038843916155,28.856841565241,0.000000077930,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT17,1,0.150523329597,0.043276258344,12.097850778902,0.000504799756,"Female,Age 80-84",v2025,HCUP 2022
POVCAT1,1,-0.946104837818,0.005369230891,31049.482489845,0.000000000000,Poverty category 1: Estimated percent of people of all ages in poverty less than or equal to 7.4,v2025,HCUP 2022
POVCAT2,1,-0.814720974470,0.005091467445,25605.416929036,0.000000000000,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,-0.560344060054,0.004580752572,14963.592645397,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,-0.620657269699,0.004704452763,17405.458529170,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,-0.298055621223,0.004469578540,4446.9422278999,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,-0.182530424246,0.004212564594,1877.4889075933,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,-0.609829926487,0.004646998076,17221.559654994,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,-0.067865437209,0.004051477466,280.58887452783,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
