VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.307611920122,0.003660031452,1385171.3656234,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,0.051155310200,0.004816809884,112.78788018342,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,2.621744508873,0.003673472709,509362.65272907,0.000000000000,Age 0-4,v2025,HCUP 2022
AGECAT2,1,1.800439498175,0.003797420394,224791.40778323,0.000000000000,Age 5-9,v2025,HCUP 2022
AGECAT3,1,1.058463481034,0.004046943501,68406.516436778,0.000000000000,Age 10-14,v2025,HCUP 2022
AGECAT4,1,0.773796016859,0.004581111590,28530.621892082,0.000000000000,Age 15-17,v2025,HCUP 2022
AGECAT5,1,0.751097697108,0.004007124104,35133.973932006,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT6,1,0.663767397411,0.004241284917,24492.715511296,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT7,1,0.676494042612,0.004204977091,25882.169957275,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT8,1,0.585607725249,0.004302628005,18524.478697507,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT9,1,0.479573504525,0.004419760106,11773.700048467,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT10,1,0.320235843928,0.004647382489,4748.1348765362,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT11,1,0.206963531477,0.004703842306,1935.8965454999,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT12,1,0.129017971137,0.004789949480,725.50189396210,0.000000000000,Age 55-59,v2025,HCUP 2022
FAGECAT1,1,-0.175800805374,0.005091527240,1192.1902819431,0.000000000000,"Female,Age 0-4",v2025,HCUP 2022
FAGECAT2,1,-0.078729091472,0.005267354513,223.40113818778,0.000000000000,"Female,Age 5-9",v2025,HCUP 2022
FAGECAT3,1,0.001083958320,0.005612540289,0.037299775932,0.846855984339,"Female,Age 10-14",v2025,HCUP 2022
FAGECAT4,1,0.238036446612,0.006239626200,1455.3577771703,0.000000000000,"Female,Age 15-17",v2025,HCUP 2022
FAGECAT5,1,0.884212509495,0.005357180215,27242.113446263,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT6,1,0.801253899261,0.005623397267,20302.185003492,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT7,1,0.691575994077,0.005605119701,15223.343115193,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT8,1,0.250612430607,0.005856035492,1831.4615976548,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT9,1,0.187539515956,0.006029899142,967.30957200938,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT10,1,0.160264218588,0.006336380622,639.72102801306,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT11,1,0.120566088684,0.006435216794,351.01362917118,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT12,1,0.056336605985,0.006578055346,73.347668271447,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
POVCAT1,1,-0.869793241126,0.001975408588,193873.38015953,0.000000000000,Poverty category 1: Estimated percent of people of all ages in poverty less than or equal to 7.4,v2025,HCUP 2022
POVCAT2,1,-0.649838348911,0.001831934323,125831.93482060,0.000000000000,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,-0.461611377934,0.001704590890,73335.234280733,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,-0.441596819045,0.001706581653,66957.268476127,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,-0.346387244407,0.001734248939,39893.386727383,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,-0.194636388914,0.001620204979,14431.389630203,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,-0.379922376148,0.001675054182,51443.679843854,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,-0.038160070529,0.001540120801,613.91573420538,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,-0.178618007418,0.001618946424,12172.660979116,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
