VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-5.870520219801,0.012646316535,215488.98752313,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.015074909395,0.013867914850,1.181645181608,0.277021323634,Female,v2025,HCUP 2022
AGECAT5,1,-2.673078282230,0.022028942452,14724.347490543,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-2.264097566998,0.019693461766,13217.403477555,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-1.696677772649,0.016253123395,10897.454782375,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-1.018986706061,0.013930311547,5350.7588378186,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-0.543916663048,0.012912645441,1774.3295077089,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-0.370486712137,0.012861223794,829.81385502013,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-0.258513737541,0.013082392600,390.47469748965,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-0.095316330481,0.013506354105,49.803328094285,0.000000000002,Age 75-79,v2025,HCUP 2022
AGECAT13,1,0.038448737533,0.014663682774,6.875084732716,0.008740561333,Age 80-84,v2025,HCUP 2022
FAGECAT5,1,0.665678869724,0.027344223113,592.65010439631,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.645024544371,0.024491897118,693.59767457084,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.591875195473,0.020365920795,844.60214240446,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.399326286927,0.017690524891,509.53540000732,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.277272624449,0.016450445827,284.09176276778,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,0.177908162930,0.016438140682,117.13491439904,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.153004996609,0.016720174240,83.739358464134,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.179819437059,0.017206715334,109.21375008132,0.000000000000,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,0.131467164132,0.018648327919,49.699817623785,0.000000000002,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,-0.021217698139,0.009257519626,5.252998176778,0.021908989679,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.144180702629,0.008541471324,284.93703505795,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.177486441822,0.008917328507,396.15107058493,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.311686064990,0.008526667554,1336.2142867557,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.406777671619,0.008378492242,2357.1242095830,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.256233975906,0.008861804646,836.04390843803,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.431724979605,0.008269149069,2725.7920035268,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.471800308350,0.008376370602,3172.5222228387,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.690889421492,0.008050029320,7365.8379795929,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
