VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.122611323452,0.006584982908,391954.34163653,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,0.182663780235,0.005955572378,940.71456512731,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-5.227703932040,0.025144368252,43225.548230656,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-4.847728642019,0.024509612534,39120.438302476,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.467425122756,0.020023617080,49777.089705711,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-4.194358446823,0.018048855402,54004.724284887,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.885670380690,0.016019603743,58833.999864564,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-3.637105571376,0.014964813626,59070.301756060,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-3.218643747043,0.012177320355,69862.215950856,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.779967776416,0.010212285151,74102.636180870,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-2.325841276059,0.008668733147,71986.138710333,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.958613698472,0.008059867074,59052.979751328,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.530455720357,0.007604368976,40505.609846042,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-1.052427955268,0.007375183794,20362.873149558,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.550302385084,0.007519772888,5355.4176023862,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,1.002424133147,0.028942024227,1199.6242101009,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.765136500183,0.029033305704,694.52017533027,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,0.596659451307,0.024270180311,604.37576768851,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,0.528406251589,0.022109015652,571.21168099267,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,0.473768297704,0.019748957461,575.49776883258,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.434582427528,0.018516641449,550.83292164623,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.305510568265,0.015353817623,395.93119504013,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.184768523424,0.013032947763,200.98824922503,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.052637006777,0.011179734865,22.167634989458,0.000002498504,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,-0.000620493000,0.010370280661,0.003580080172,0.952288028251,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.009045134645,0.009676770644,0.873713762923,0.349929229692,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.003507358276,0.009321625665,0.141571862298,0.706723342061,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.010221396621,0.009411305395,1.179561932482,0.277445195431,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,0.002320111085,0.006563827504,0.124940499956,0.723736689164,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.105860662496,0.006126301499,298.58809120757,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.082107388397,0.006485812443,160.26389969785,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.176677914734,0.006225654489,805.36824254977,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.259836885726,0.006153200142,1783.1978094218,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.115181029890,0.006510839333,312.95936935730,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.376122471228,0.005946735331,4000.3808699910,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.390203379158,0.006067563003,4135.7422350910,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.519859772906,0.005917928166,7716.7254150727,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
