VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-3.249178265216,0.003574708763,826163.01528475,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.136722336531,0.004599913823,883.44507195194,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-6.507285422819,0.034031190899,36563.302704864,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-5.263539530632,0.021610237921,59324.854430637,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.378590166556,0.013841840526,100064.70331602,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-3.781284550809,0.010756266066,123582.12193690,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.265062028130,0.008787010115,138070.41168177,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-2.824385206761,0.007652478965,136220.84417474,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-2.441238614824,0.006502850307,140933.08157305,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.087095500761,0.005796534734,129642.60781658,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-1.841769941837,0.005402378610,116225.31380136,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.644241733263,0.005331425822,95114.031910737,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.384920138431,0.005302633815,68212.848721242,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-1.008373815124,0.005297586388,36231.559220858,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.536197053921,0.005457149151,9654.2201788140,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,-0.090748163540,0.051631549478,3.089195353634,0.078813772412,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,-0.221970149246,0.033855102817,42.987369849132,0.000000000055,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,-0.373229204676,0.022446218226,276.48073602198,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,-0.414507363504,0.017504849845,560.72216055843,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,-0.426087747725,0.014130624146,909.23344501861,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,-0.453253471726,0.012205984305,1378.9123591599,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,-0.453184070501,0.010172300425,1984.7733316165,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,-0.451051245029,0.008844946428,2600.5269460624,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,-0.351354370051,0.007922338250,1966.9075940704,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,-0.234455184561,0.007568935748,959.51119142643,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,-0.127338832599,0.007328980389,301.88018605587,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,-0.044900020452,0.007178330462,39.124264143644,0.000000000398,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.031741663958,0.007282343753,18.998400050940,0.000013082811,"Female,Age 80-84",v2025,HCUP 2022
