VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.771826464964,0.008995294820,281409.32158570,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.202592355874,0.008362871295,586.86104608263,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-5.023853325335,0.030116483640,27826.935226219,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-4.666536189084,0.029702906788,24682.626504922,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.239609183320,0.023793754834,31748.680737391,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-3.961835525272,0.021446709511,34124.912383048,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.647608131781,0.019035117073,36720.217591158,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-3.385634420104,0.017707251540,36557.611159600,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-2.952064215508,0.014420650783,41906.547328707,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.520615163420,0.012233073767,42456.276197692,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-2.073592795651,0.010521471994,38841.316676852,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.751357417485,0.009966453661,30879.358422724,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.381613863465,0.009592302292,20745.678891021,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-0.956533996442,0.009446800594,10252.536486847,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.504857096184,0.009751047936,2680.6144056251,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,0.267553086206,0.042204008029,40.189493770201,0.000000000230,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.213084643947,0.042065921615,25.659222336094,0.000000407344,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,0.179212963189,0.033812724496,28.091731552940,0.000000115699,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,0.252186790921,0.029931415155,70.988854632465,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,0.343838738790,0.025932249805,175.80418827725,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.389278036252,0.023813956134,267.21245855360,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.346472611275,0.019501356168,315.65174171643,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.318752844771,0.016496758691,373.34547785924,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.218866116936,0.014289414027,234.60011788693,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,0.132040513629,0.013591609859,94.378399992105,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.104589023731,0.013014839615,64.579484983565,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.067697742024,0.012786554774,28.031173558119,0.000000119377,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,0.023563101454,0.013103764685,3.233499032216,0.072146385878,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,0.064009885893,0.009211265869,48.289807095290,0.000000000004,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.198586907347,0.008563898535,537.72248703523,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.157435651539,0.009081179137,300.55342825104,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.307466561942,0.008631027909,1269.0266469104,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.336751285786,0.008627747097,1523.4342411735,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.144645659421,0.009225836393,245.80986822019,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.496738186927,0.008283892242,3595.7228822694,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.515505965382,0.008430498998,3739.0461734379,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.648047167852,0.008236020527,6191.2507451359,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
