VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-2.990588664474,0.003175636889,886853.10188211,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.122572335294,0.004073836654,905.26910330720,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-3.688064064889,0.007935097884,216019.19147921,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-3.407292803795,0.008065278342,178476.15128016,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-3.089703575064,0.006947763307,197762.34420394,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-2.795191087463,0.006313336686,196022.13030788,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-2.414324664085,0.005609049840,185273.26032425,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-2.074309675064,0.005188013755,159861.89186879,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-1.772916891113,0.004678003857,143633.45404979,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-1.469595365201,0.004344145512,114442.36369985,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-1.272281827604,0.004167268994,93210.229789475,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.148130024032,0.004190965298,75050.574060845,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-0.997188298193,0.004273526373,54447.954653407,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-0.739809182583,0.004391248193,28383.337864330,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.390564419224,0.004656730578,7034.3363178643,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,0.254305537917,0.010854952441,548.85267531007,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.121002971735,0.011329601366,114.06773393536,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,-0.056539986167,0.010068612800,31.533495564417,0.000000019603,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,-0.131768896873,0.009249059826,202.96943515419,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,-0.191450649759,0.008212902419,543.40091279408,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,-0.229465796210,0.007560588976,921.13792104482,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,-0.245065938764,0.006727923252,1326.7950730139,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,-0.271666203386,0.006160359058,1944.7293787633,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,-0.222050785682,0.005790763271,1470.3915766541,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,-0.171611025723,0.005754295935,889.41814994291,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,-0.094264215583,0.005788491299,265.19354340314,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,-0.020981981898,0.005875189414,12.754083931624,0.000355232687,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.013606911947,0.006164946723,4.871475167930,0.027304150448,"Female,Age 80-84",v2025,HCUP 2022
