VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.469586885558,0.006407424435,486595.15671472,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.200056638399,0.008360483383,572.58920740799,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-5.007104609525,0.030115056249,27644.323871047,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-4.659476416710,0.029701665416,24610.057751656,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.235893839903,0.023792360895,31696.773530716,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-3.965786726896,0.021445429572,34197.094604674,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.653539953510,0.019033673161,36845.334779065,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-3.391321500000,0.017705683625,36687.027639080,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-2.958796738596,0.014418883578,42108.230556522,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.525670468062,0.012231212428,42639.721012025,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-2.075904076114,0.010519607143,38941.755056407,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.749144869772,0.009964612063,30812.771969628,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.377925497762,0.009590411106,20643.200217472,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-0.954661334367,0.009444842938,10216.665764043,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.502212609493,0.009748857317,2653.7976009454,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,0.265864946547,0.042203517807,39.684860380607,0.000000000298,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.210953025092,0.042065362789,25.149087829083,0.000000530647,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,0.177223661720,0.033812030785,27.472671906603,0.000000159330,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,0.250015747420,0.029930625065,69.775531683957,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,0.342588668266,0.025931338998,174.54045436124,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.388206709226,0.023812948125,265.76619703175,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.346013861569,0.019500145943,314.85549062014,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.318927545134,0.016495326864,373.81972055716,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.219875387364,0.014287771552,236.82319717718,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,0.132150186559,0.013589852580,94.559696560547,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.103654227668,0.013012933869,63.448826570794,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.067570558779,0.012784462716,27.935088966452,0.000000125454,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,0.024852923044,0.013101322986,3.598525986508,0.057830825945,"Female,Age 80-84",v2025,HCUP 2022
