VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-3.504963155332,0.004921154716,507262.63799696,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.140007505876,0.004602239392,925.47401063863,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-6.525145792857,0.034030423957,36765.943887256,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-5.275657755474,0.021610943120,59594.446101525,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.387946818474,0.013842850074,100478.16153169,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-3.782979010693,0.010757365909,123667.61371848,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.264132550257,0.008788341205,137950.01523865,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-2.823433510470,0.007654026727,136074.00930368,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-2.438964375039,0.006504548705,140597.16822307,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.085663258717,0.005798300934,129385.87820811,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-1.841833971441,0.005404103866,116159.19214627,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.647291105742,0.005333143409,95405.669367283,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.388326539064,0.005304396249,68503.274686998,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-1.009662884748,0.005299451719,36298.686005993,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.538158911757,0.005459341183,9717.1878813551,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,-0.088901610648,0.051630943775,2.964825457637,0.085093640850,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,-0.219753398496,0.033855494162,42.132078617456,0.000000000085,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,-0.370438774147,0.022446803696,272.34779259986,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,-0.411409350669,0.017505609322,552.32392080924,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,-0.423879585864,0.014131569630,899.71341760004,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,-0.451457030125,0.012207099801,1367.7535482378,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,-0.451782077466,0.010173616945,1972.0014640931,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,-0.449970754389,0.008846459686,2587.1974256758,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,-0.351114605428,0.007924018438,1963.3911806257,0.000000000000,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,-0.233717570152,0.007570737301,953.02956060349,0.000000000000,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,-0.126065232839,0.007330934939,295.71403015526,0.000000000000,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,-0.044524920716,0.007180530788,38.449722728386,0.000000000562,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.032694659893,0.007285008891,20.141577218142,0.000007191624,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,0.057225626430,0.004958122604,133.21299342799,0.000000000000,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.116726811665,0.004684304840,620.94187202229,0.000000000000,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.176647981278,0.004862476669,1319.7822901932,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.182208682168,0.004773307039,1457.1336661360,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.285266616822,0.004694030317,3693.2620433643,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.325886098665,0.004758811586,4689.5875675142,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.368960642311,0.004571485379,6513.9648858109,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.444864791946,0.004606483002,9326.4663016929,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.555244391280,0.004517764398,15105.016474656,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
