VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-2.450673745636,0.002420824690,1024812.2688852,0.000000000000,Intercept,v2023,"HCUP 2019, 2020"
FEMALE,1,-0.038061509199,0.003043490766,156.39686118455,0.000000000000,Female,v2023,"HCUP 2019, 2020"
AGECAT1,1,-3.918592868248,0.006672977829,344842.61019759,0.000000000000,Age 18-24,v2023,"HCUP 2019, 2020"
AGECAT2,1,-3.740393413558,0.006888853317,294808.96915220,0.000000000000,Age 25-29,v2023,"HCUP 2019, 2020"
AGECAT3,1,-3.436677727299,0.006191587437,308087.15786653,0.000000000000,Age 30-34,v2023,"HCUP 2019, 2020"
AGECAT4,1,-3.121626751867,0.005537563171,317778.53649694,0.000000000000,Age 35-39,v2023,"HCUP 2019, 2020"
AGECAT5,1,-2.744211041759,0.004963604798,305661.41794391,0.000000000000,Age 40-44,v2023,"HCUP 2019, 2020"
AGECAT6,1,-2.406261960346,0.004368230613,303441.30315112,0.000000000000,Age 45-49,v2023,"HCUP 2019, 2020"
AGECAT7,1,-2.053300456225,0.003899709903,277230.11475472,0.000000000000,Age 50-54,v2023,"HCUP 2019, 2020"
AGECAT8,1,-1.757293497908,0.003535803569,247008.75374473,0.000000000000,Age 55-59,v2023,"HCUP 2019, 2020"
AGECAT9,1,-1.531254506536,0.003409859048,201660.99491755,0.000000000000,Age 60-64,v2023,"HCUP 2019, 2020"
AGECAT10,1,-1.345540270471,0.003415645198,155184.34123111,0.000000000000,Age 65-69,v2023,"HCUP 2019, 2020"
AGECAT11,1,-1.105000105554,0.003418294706,104497.43591761,0.000000000000,Age 70-74,v2023,"HCUP 2019, 2020"
AGECAT12,1,-0.739909202204,0.003477587550,45268.980362797,0.000000000000,Age 75-79,v2023,"HCUP 2019, 2020"
AGECAT13,1,-0.406695459152,0.003644074755,12455.583906337,0.000000000000,Age 80-84,v2023,"HCUP 2019, 2020"
FAGECAT1,1,0.382490978110,0.008754596233,1908.8427364803,0.000000000000,"Female,Age 18-24",v2023,"HCUP 2019, 2020"
FAGECAT2,1,0.298299376884,0.009185923243,1054.5303123333,0.000000000000,"Female,Age 25-29",v2023,"HCUP 2019, 2020"
FAGECAT3,1,0.133528180709,0.008487641624,247.49805817596,0.000000000000,"Female,Age 30-34",v2023,"HCUP 2019, 2020"
FAGECAT4,1,0.015603861788,0.007715222777,4.090413829961,0.043127081675,"Female,Age 35-39",v2023,"HCUP 2019, 2020"
FAGECAT5,1,-0.026845903164,0.006918086459,15.058581644406,0.000104225301,"Female,Age 40-44",v2023,"HCUP 2019, 2020"
FAGECAT6,1,-0.080006239512,0.006084206716,172.91783670091,0.000000000000,"Female,Age 45-49",v2023,"HCUP 2019, 2020"
FAGECAT7,1,-0.108418507453,0.005393116064,404.13579187861,0.000000000000,"Female,Age 50-54",v2023,"HCUP 2019, 2020"
FAGECAT8,1,-0.136037363845,0.004833127505,792.24573500086,0.000000000000,"Female,Age 55-59",v2023,"HCUP 2019, 2020"
FAGECAT9,1,-0.134827717246,0.004615381190,853.38147612806,0.000000000000,"Female,Age 60-64",v2023,"HCUP 2019, 2020"
FAGECAT10,1,-0.113855437843,0.004584389127,616.80034488291,0.000000000000,"Female,Age 65-69",v2023,"HCUP 2019, 2020"
