VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-6.851669239113,0.021281981125,103649.84847817,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,-0.260897390746,0.023381020229,124.51238619065,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-3.304194769184,0.038890598033,7218.4181395431,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-2.786807028195,0.036131414728,5948.9985190280,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-2.346691088491,0.030407810640,5955.8197288334,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-2.147206725568,0.029020217924,5474.5241862365,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-1.863320186307,0.027054385924,4743.5077685677,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-1.621316958367,0.025988866891,3891.8954136828,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-1.413014820390,0.024313020669,3377.6573917222,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-1.159893880790,0.023004720942,2542.1582126188,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-1.047076330030,0.022508187808,2164.0915227246,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-0.894583426932,0.022468800653,1585.1921538632,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-0.672804062780,0.022524749521,892.18983350321,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-0.380081404104,0.022857756510,276.49420877091,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.122658734382,0.024428453235,25.211867744819,0.000000513651,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,0.243047267471,0.054922628247,19.582983692517,0.000009632329,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.172743841628,0.051526708679,11.239327921381,0.000800821490,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,-0.069282385271,0.045004519623,2.369918448437,0.123693513102,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,-0.073078731527,0.042776563970,2.918570625044,0.087565399913,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,-0.082680208395,0.039501162607,4.381102046485,0.036339494551,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.035144973224,0.036872774539,0.908478801251,0.340518359913,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.132254206262,0.033736264466,15.368270700472,0.000088461341,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.054553475141,0.031932797823,2.918575277810,0.087565147405,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.060751078665,0.031029878379,3.833079617533,0.050250524253,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,0.159775766141,0.030496608567,27.448506966960,0.000000161333,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.166267082567,0.030415589375,29.882716876000,0.000000045899,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.144519520724,0.030813873653,21.996846809198,0.000002730988,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,0.114946137668,0.032754133230,12.315627468940,0.000449181687,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,-0.038546386375,0.017627746909,4.781605337521,0.028765292719,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.101769464386,0.016419638605,38.415614930543,0.000000000572,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.174774703114,0.016926213640,106.61971316780,0.000000000000,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.219471247745,0.016587115337,175.07072748882,0.000000000000,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.503556311362,0.015643840910,1036.1182078819,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.406044996213,0.016223935881,626.37711670731,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.463792984248,0.015634516754,879.99342083288,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.528983730666,0.015730305310,1130.8638633203,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.758970213385,0.015108912422,2523.3823211396,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
