VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.897225274712,0.009675067426,256207.69175294,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,0.542795268819,0.008647291716,3940.1421183301,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-5.564847457812,0.045809250692,14757.070500239,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-5.132745271180,0.043481660973,13934.364669514,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.861864763147,0.037320944277,16970.729130592,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-4.599331738887,0.033702859960,18623.270827863,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-4.304744897823,0.029997645503,20593.041885094,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-4.092361006947,0.028422998930,20730.418922236,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-3.717052248487,0.023319123351,25408.141074409,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-3.258781596191,0.019104812938,29095.440085037,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-2.786967610389,0.015793164737,31140.495019055,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-2.306822378296,0.013942824997,27373.274899508,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.754491043321,0.012523224612,19627.725289641,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-1.182439524164,0.011755725013,10117.169796103,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.605120358962,0.011713875989,2668.5926507321,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,1.593347687824,0.048670967289,1071.7195521142,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,1.249379072655,0.047168678204,701.58620601849,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,1.114149872239,0.040890581097,742.40461838616,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,0.978072552483,0.037362453908,685.28520943351,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,0.835111600469,0.033668025522,615.25299643272,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.750025876556,0.032127319093,545.00880771766,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.561152257157,0.026898932298,435.20246303736,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.314334899614,0.022610270145,193.27411864947,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.128225902718,0.019024369827,45.428769200914,0.000000000016,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,0.064828084978,0.016785869538,14.915530300552,0.000112433581,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.053092187309,0.014965704786,12.585396072065,0.000388772637,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.027819362323,0.013987927560,3.955374347731,0.046721925100,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.001723560945,0.013838364564,0.015512569989,0.900880235428,"Female,Age 80-84",v2025,HCUP 2022
POVCAT2,1,-0.060960078094,0.009332178124,42.670230623160,0.000000000065,Poverty category 2: Estimated percent of people of all ages in poverty larger than 7.4% and less than or equal to 8.7%,v2025,HCUP 2022
POVCAT3,1,0.006900345261,0.008753190886,0.621453793819,0.430507559657,Poverty category 3: Estimated percent of people of all ages in poverty larger than 8.7% and less than or equal to 10.1%,v2025,HCUP 2022
POVCAT4,1,0.003066135770,0.009244456407,0.110006920093,0.740136257516,Poverty category 4: Estimated percent of people of all ages in poverty larger than 10.1% and less than or equal to 10.9%,v2025,HCUP 2022
POVCAT5,1,0.031412200886,0.008991552944,12.204705959149,0.000476691151,Poverty category 5: Estimated percent of people of all ages in poverty larger than 10.9% and less than or equal to 12.2%,v2025,HCUP 2022
POVCAT6,1,0.177408992145,0.008755168801,410.60308670590,0.000000000000,Poverty category 6: Estimated percent of people of all ages in poverty larger than 12.2% and less than or equal to 13.5%,v2025,HCUP 2022
POVCAT7,1,0.084079228088,0.009157263220,84.303583573729,0.000000000000,Poverty category 7: Estimated percent of people of all ages in poverty larger than 13.5% and less than or equal to 14.2%,v2025,HCUP 2022
POVCAT8,1,0.241270282832,0.008535779408,798.95312651713,0.000000000000,Poverty category 8: Estimated percent of people of all ages in poverty larger than 14.2% and less than or equal to 15.9%,v2025,HCUP 2022
POVCAT9,1,0.249300043692,0.008737084232,814.16356642555,0.000000000000,Poverty category 9: Estimated percent of people of all ages in poverty larger than 15.9% and less than or equal to 18.4%,v2025,HCUP 2022
POVCAT10,1,0.374147052696,0.008503874955,1935.7573903696,0.000000000000,Poverty category 10: Estimated percent of people of all ages in poverty larger than 18.4% and less than or equal to 42.4%,v2025,HCUP 2022
