VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-3.911420906236,0.004887974319,640340.94774947,0.000000000000,Intercept,v2025,HCUP 2022
FEMALE,1,0.185318080422,0.005953819129,968.82271320999,0.000000000000,Female,v2025,HCUP 2022
AGECAT1,1,-5.212115371567,0.025143029060,42972.720243148,0.000000000000,Age 18-24,v2025,HCUP 2022
AGECAT2,1,-4.840267169919,0.024508782563,39002.746534226,0.000000000000,Age 25-29,v2025,HCUP 2022
AGECAT3,1,-4.462785389618,0.020022759340,49678.005389500,0.000000000000,Age 30-34,v2025,HCUP 2022
AGECAT4,1,-4.196168858073,0.018048083844,54055.975975829,0.000000000000,Age 35-39,v2025,HCUP 2022
AGECAT5,1,-3.889118785609,0.016018732326,58944.885355279,0.000000000000,Age 40-44,v2025,HCUP 2022
AGECAT6,1,-3.640246472437,0.014963867465,59179.851816324,0.000000000000,Age 45-49,v2025,HCUP 2022
AGECAT7,1,-3.222719588476,0.012176259745,70051.466228040,0.000000000000,Age 50-54,v2025,HCUP 2022
AGECAT8,1,-2.782715936092,0.010211162364,74265.547430266,0.000000000000,Age 55-59,v2025,HCUP 2022
AGECAT9,1,-2.326597060326,0.008667606272,72051.661447349,0.000000000000,Age 60-64,v2025,HCUP 2022
AGECAT10,1,-1.955904561648,0.008058728867,58906.365862705,0.000000000000,Age 65-69,v2025,HCUP 2022
AGECAT11,1,-1.526790092931,0.007603160393,40324.627277505,0.000000000000,Age 70-74,v2025,HCUP 2022
AGECAT12,1,-1.050492964517,0.007373884791,20295.212381922,0.000000000000,Age 75-79,v2025,HCUP 2022
AGECAT13,1,-0.547758656777,0.007518220737,5308.2131633072,0.000000000000,Age 80-84,v2025,HCUP 2022
FAGECAT1,1,1.000493064289,0.028941237338,1195.0717355966,0.000000000000,"Female,Age 18-24",v2025,HCUP 2022
FAGECAT2,1,0.762963466734,0.029032815478,690.60414100520,0.000000000000,"Female,Age 25-29",v2025,HCUP 2022
FAGECAT3,1,0.594543739800,0.024269643172,600.12378399920,0.000000000000,"Female,Age 30-34",v2025,HCUP 2022
FAGECAT4,1,0.526128306255,0.022108422727,566.32771527983,0.000000000000,"Female,Age 35-39",v2025,HCUP 2022
FAGECAT5,1,0.472278536695,0.019748292288,571.92268775974,0.000000000000,"Female,Age 40-44",v2025,HCUP 2022
FAGECAT6,1,0.433231063210,0.018515917077,547.45537332168,0.000000000000,"Female,Age 45-49",v2025,HCUP 2022
FAGECAT7,1,0.304649817786,0.015352960608,393.74728675802,0.000000000000,"Female,Age 50-54",v2025,HCUP 2022
FAGECAT8,1,0.184391494936,0.013031936799,200.19989274238,0.000000000000,"Female,Age 55-59",v2025,HCUP 2022
FAGECAT9,1,0.052964179476,0.011178562080,22.448773139504,0.000002158233,"Female,Age 60-64",v2025,HCUP 2022
FAGECAT10,1,-0.001004238618,0.010368986623,0.009379964794,0.922845342873,"Female,Age 65-69",v2025,HCUP 2022
FAGECAT11,1,0.007857106016,0.009675314900,0.659469946672,0.416747134405,"Female,Age 70-74",v2025,HCUP 2022
FAGECAT12,1,0.003103503520,0.009319957951,0.110885964600,0.739137723530,"Female,Age 75-79",v2025,HCUP 2022
FAGECAT13,1,-0.009349728887,0.009409253551,0.987387653762,0.320381693981,"Female,Age 80-84",v2025,HCUP 2022
