Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
MDRG_301,1,-0.785498838842,-1.293007753488,-0.277989924196,-3.033541657299,0.002417013388,Gee,MAJOR HEAD & NECK PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_302,1,-1.672626435247,-2.413649405247,-0.931603465247,-4.424002636076,0.000009688884,Gee,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES",v2025,"HCUP 2020, 2021, 2022"
MDRG_304,1,-1.091263691057,-1.969560412490,-0.212966969623,-2.435210652519,0.014883122468,Gee,MOUTH PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_306,1,-1.874700254522,-2.751046538852,-0.998353970192,-4.192800319202,0.000027553196,Gee,"EAR, NOSE, MOUTH & THROAT MALIGNANCY",v2025,"HCUP 2020, 2021, 2022"
MDRG_307,1,-2.543003089320,-3.164672460481,-1.921333718160,-8.017436114535,0.000000000000,Gee,DYSEQUILIBRIUM,v2025,"HCUP 2020, 2021, 2022"
MDRG_308,1,-1.902099915356,-2.882018595546,-0.922181235167,-3.804445618258,0.000142122130,Gee,EPISTAXIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_309,1,-2.860694603769,-4.057482021709,-1.663907185830,-4.684924248126,0.000002800635,Gee,OTITIS MEDIA & URI,v2025,"HCUP 2020, 2021, 2022"
MDRG_310,1,-2.982265577118,-4.114289199626,-1.850241954609,-5.163437411786,0.000000242456,Gee,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES",v2025,"HCUP 2020, 2021, 2022"
MDRG_311,1,-2.209090712326,-2.986741177055,-1.431440247597,-5.567717671523,0.000000025810,Gee,DENTAL & ORAL DISEASES,v2025,"HCUP 2020, 2021, 2022"
MDRG_401,1,-2.584265735309,-2.966088290820,-2.202443179798,-13.26550172214,0.000000000000,Gee,MAJOR CHEST PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_402,1,-1.400019853242,-1.671842643824,-1.128197062661,-10.09476977309,0.000000000000,Gee,OTHER RESP SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_403,1,-2.659604193840,-3.022381376340,-2.296827011340,-14.36895340863,0.000000000000,Gee,PULMONARY EMBOLISM,v2025,"HCUP 2020, 2021, 2022"
MDRG_404,1,-2.508811465579,-2.703296644550,-2.314326286608,-25.28305829037,0.000000000000,Gee,RESPIRATORY INFECTIONS & INFLAMMATIONS,v2025,"HCUP 2020, 2021, 2022"
MDRG_405,1,-2.102032735105,-2.437901940494,-1.766163529716,-12.26640724731,0.000000000000,Gee,RESPIRATORY NEOPLASMS,v2025,"HCUP 2020, 2021, 2022"
MDRG_406,1,-0.189120738463,-0.945873970400,0.567632493474,-0.489815993477,0.624264112273,Gee,MAJOR CHEST TRAUMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_407,1,-2.894303563208,-3.624978811769,-2.163628314646,-7.763682642024,0.000000000000,Gee,PLEURAL EFFUSION,v2025,"HCUP 2020, 2021, 2022"
MDRG_408,1,-2.312631844701,-2.640787689167,-1.984476000235,-13.81256863637,0.000000000000,Gee,PULMONARY EDEMA & RESPIRATORY FAILURE,v2025,"HCUP 2020, 2021, 2022"
MDRG_409,1,-2.208083073747,-2.383156235673,-2.033009911822,-24.71974146022,0.000000000000,Gee,CHRONIC OBSTRUCTIVE PULMONARY DISEASE,v2025,"HCUP 2020, 2021, 2022"
MDRG_410,1,-2.334044166743,-2.507244361213,-2.160843972272,-26.41245593942,0.000000000000,Gee,SIMPLE PNEUMONIA & PLEURISY,v2025,"HCUP 2020, 2021, 2022"
MDRG_411,1,-2.486401675568,-3.074112356389,-1.898690994748,-8.291933249216,0.000000000000,Gee,INTERSTITIAL LUNG DISEASE,v2025,"HCUP 2020, 2021, 2022"
MDRG_412,1,-1.069806835413,-1.982033531388,-0.157580139438,-2.298532675129,0.021531490381,Gee,PNEUMOTHORAX,v2025,"HCUP 2020, 2021, 2022"
MDRG_413,1,-2.917050428772,-3.431762472675,-2.402338384869,-11.10779094682,0.000000000000,Gee,BRONCHITIS & ASTHMA,v2025,"HCUP 2020, 2021, 2022"
MDRG_414,1,-2.681986961963,-3.551159104074,-1.812814819853,-6.047821366765,0.000000001468,Gee,RESPIRATORY SIGNS & SYMPTOMS,v2025,"HCUP 2020, 2021, 2022"
MDRG_415,1,-1.705671360632,-2.294490727443,-1.116851993821,-5.677555163320,0.000000013663,Gee,OTHER RESPIRATORY SYSTEM DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_416,1,-1.782888415613,-2.077320682142,-1.488456149083,-11.86825453691,0.000000000000,Gee,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT,v2025,"HCUP 2020, 2021, 2022"
MDRG_501,1,-1.595484459698,-2.170193747178,-1.020775172218,-5.441171992565,0.000000052931,Gee,OTHER HEART ASSIST SYSTEM IMPLANT,v2025,"HCUP 2020, 2021, 2022"
MDRG_503,1,-2.377536473789,-2.727748903130,-2.027324044448,-13.30588371558,0.000000000000,Gee,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC,v2025,"HCUP 2020, 2021, 2022"
MDRG_505,1,-1.530914283678,-1.984228649436,-1.077599917921,-6.619108252643,0.000000000036,Gee,OTHER CARDIOTHORACIC PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_507,1,-2.022190947405,-2.435685091855,-1.608696802954,-9.585193599404,0.000000000000,Gee,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION,v2025,"HCUP 2020, 2021, 2022"
MDRG_508,1,-2.414800699896,-2.881964244588,-1.947637155204,-10.13118950614,0.000000000000,Gee,CORONARY BYPASS W/O CARDIAC CATH,v2025,"HCUP 2020, 2021, 2022"
MDRG_509,1,-1.778916350555,-2.149391092271,-1.408441608840,-9.411200241212,0.000000000000,Gee,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE,v2025,"HCUP 2020, 2021, 2022"
MDRG_510,1,-1.953175255447,-2.340260277919,-1.566090232975,-9.889695890898,0.000000000000,Gee,PERMANENT CARDIAC PACEMAKER IMPLANT AND PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_511,1,-2.399270861524,-2.621386762288,-2.177154960760,-21.17130949005,0.000000000000,Gee,PERC CARDIOVASC PROC W INTRALUMINAL DEVICE,v2025,"HCUP 2020, 2021, 2022"
MDRG_512,1,-1.395491286789,-2.281003785708,-0.509978787869,-3.088734112937,0.002010112491,Gee,AICD PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_513,1,-2.942661356946,-3.924292143613,-1.961030570278,-5.875437442107,0.000000004217,Gee,PERC CARDIOVASC PROC W/O INTRALUMINAL DEVICE,v2025,"HCUP 2020, 2021, 2022"
MDRG_514,1,-2.099493017534,-2.335256002432,-1.863730032635,-17.45367578345,0.000000000000,Gee,OTHER VASCULAR PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_515,1,-1.639005206710,-2.375022793152,-0.902987620269,-4.364557633951,0.000012738026,Gee,UPPER LIMB & TOE AMPUTATION FOR CIRC SYSTEM DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_517,1,-1.777125515570,-2.524697297748,-1.029553733391,-4.659220812713,0.000003174086,Gee,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT,v2025,"HCUP 2020, 2021, 2022"
MDRG_519,1,-1.218525022443,-1.602544779946,-0.834505264939,-6.219120531131,0.000000000500,Gee,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_520,1,-2.546646292446,-2.795777344301,-2.297515240590,-20.03497748423,0.000000000000,Gee,ACUTE MYOCARDIAL INFARCTION,v2025,"HCUP 2020, 2021, 2022"
MDRG_522,1,-2.438158476896,-2.683092774504,-2.193224179289,-19.51014149506,0.000000000000,Gee,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH",v2025,"HCUP 2020, 2021, 2022"
MDRG_523,1,-2.195672724795,-3.328143513631,-1.063201935960,-3.800044561732,0.000144670071,Gee,ACUTE & SUBACUTE ENDOCARDITIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_524,1,-2.365530785592,-2.700665496173,-2.030396075010,-13.83430303603,0.000000000000,Gee,HEART FAILURE & SHOCK,v2025,"HCUP 2020, 2021, 2022"
MDRG_526,1,-2.237535945605,-3.118889148780,-1.356182742430,-4.975859679979,0.000000649587,Gee,"CARDIAC ARREST, UNEXPLAINED",v2025,"HCUP 2020, 2021, 2022"
MDRG_527,1,-2.708512147562,-3.044997871226,-2.372026423897,-15.77655718375,0.000000000000,Gee,PERIPHERAL VASCULAR DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_528,1,-2.096513505179,-2.600508213200,-1.592518797159,-8.153043867052,0.000000000000,Gee,ATHEROSCLEROSIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_529,1,-2.684408161062,-3.039603742344,-2.329212579780,-14.81252468428,0.000000000000,Gee,HYPERTENSION,v2025,"HCUP 2020, 2021, 2022"
MDRG_530,1,-2.511756124732,-3.315649311223,-1.707862938241,-6.123887632276,0.000000000913,Gee,CARDIAC CONGENITAL & VALVULAR DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_531,1,-2.727019480531,-2.939189848780,-2.514849112282,-25.19135924160,0.000000000000,Gee,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS,v2025,"HCUP 2020, 2021, 2022"
MDRG_533,1,-2.108660992919,-2.404363661913,-1.812958323925,-13.97653803999,0.000000000000,Gee,SYNCOPE & COLLAPSE,v2025,"HCUP 2020, 2021, 2022"
MDRG_534,1,-2.701005931666,-3.117138023032,-2.284873840299,-12.72162002866,0.000000000000,Gee,CHEST PAIN,v2025,"HCUP 2020, 2021, 2022"
MDRG_535,1,-2.467400701924,-2.744844479346,-2.189956924503,-17.43061803781,0.000000000000,Gee,OTHER CIRCULATORY SYSTEM DIAGNOSES,v2025,"HCUP 2020, 2021, 2022"
MDRG_540,1,-2.584709576897,-2.919133381997,-2.250285771797,-15.14825680456,0.000000000000,Gee,ENDOVASCULAR CARDIAC VALVE REPLACEMENT,v2025,"HCUP 2020, 2021, 2022"
MDRG_541,1,-2.522346308641,-3.144081094084,-1.900611523198,-7.951473903702,0.000000000000,Gee,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON,v2025,"HCUP 2020, 2021, 2022"
MDRG_542,1,-2.099745969940,-2.385930423959,-1.813561515920,-14.38032856071,0.000000000000,Gee,OTHER MAJOR CARDIOVASCULAR PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_543,1,-2.742639798517,-3.183007814266,-2.302271782768,-12.20677941044,0.000000000000,Gee,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_544,1,-1.434258354401,-1.845276607160,-1.023240101641,-6.839342779254,0.000000000008,Gee,CARDIAC DEFIBRILLATOR IMPLANT OR CAROTID SINUS NEUROSTIMULATOR,v2025,"HCUP 2020, 2021, 2022"
MDRG_601,1,-2.293298783320,-2.669320556235,-1.917277010405,-11.95351797385,0.000000000000,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2025,"HCUP 2020, 2021, 2022"
MDRG_602,1,-2.094446540763,-2.274186162723,-1.914706918803,-22.83881396143,0.000000000000,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_604,1,-1.619733232186,-1.962761795419,-1.276704668953,-9.254677714668,0.000000000000,Gee,PERITONEAL ADHESIOLYSIS,v2025,"HCUP 2020, 2021, 2022"
MDRG_607,1,-1.369544837860,-1.956336911246,-0.782752764473,-4.574462879033,0.000004774432,Gee,MINOR SMALL & LARGE BOWEL PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
MDRG_609,1,-2.062765968085,-2.745826377722,-1.379705558448,-5.918871814180,0.000000003242,Gee,INGUINAL & FEMORAL HERNIA PROCEDURES,v2025,"HCUP 2020, 2021, 2022"
